"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"ENSSSCG00000000080",0.491735927137067,-1.38052261556343,1.6729411914811,0.100411036703659,0.43303744560697,-4.27679978535079,"not"
"ENSSSCG00000000082",0.332173893935423,5.30215526405794,2.00401782973346,0.0503475077200772,0.341898631041664,-4.07824183575903,"not"
"ENSSSCG00000000087",-0.0304182162442941,5.81002526881901,-0.561310618925923,0.577023203475274,0.831299395435469,-5.74767431067522,"not"
"ENSSSCG00000000091",0.114930930828577,0.0933091494671083,1.01270722397062,0.315940143439945,0.666350467721492,-4.79189962479001,"not"
"ENSSSCG00000000092",-0.680954214617024,8.65624952359939,-2.17087966908839,0.0345783663634653,0.308871844492521,-3.67911163110148,"not"
"ENSSSCG00000000093",0.0392089366848164,3.98959522693773,0.370787039066993,0.712318839220778,0.899198434919697,-5.75700225536535,"not"
"ENSSSCG00000000094",0.101117356872429,5.60734958565506,1.5284536565537,0.132526617279157,0.478055156639318,-4.82283862053774,"not"
"ENSSSCG00000000095",-0.0618999760807109,5.65381402378418,-1.55680525023814,0.125648703650148,0.470838281132541,-4.78307581588442,"not"
"ENSSSCG00000000097",0.144507869712545,5.21778528382985,2.52104344914298,0.0148411942991615,0.249334126877764,-3.08216382089093,"not"
"ENSSSCG00000000104",-0.125255172364055,7.95918847770098,-2.07070983904136,0.043421857930829,0.327707554076284,-3.88062304507299,"not"
"ENSSSCG00000000105",0.0834127623485989,0.493850504038365,0.639908951140202,0.525071910255239,0.807662645690825,-5.06285266478112,"not"
"ENSSSCG00000000106",-0.720950853990677,5.45775074194969,-1.34375093299856,0.184926693797668,0.544317258768131,-5.05776489174652,"not"
"ENSSSCG00000000107",-0.0784589273212268,5.99413004702339,-1.7832416768462,0.0804477370871772,0.402512063597134,-4.43845787609916,"not"
"ENSSSCG00000000108",-0.096369565564716,6.26705134122778,-1.25544333460601,0.214991249990028,0.577479351127881,-5.14793123048481,"not"
"ENSSSCG00000000110",0.172636682072366,5.19742529876975,1.19464893931254,0.237703829641416,0.599237190027298,-5.23462926122288,"not"
"ENSSSCG00000000111",-0.482073802348491,2.20271021920326,-2.3342484402062,0.0235246339212993,0.27516734067909,-3.31558559029884,"not"
"ENSSSCG00000000114",0.0718061685701288,5.26015481687448,1.60006696101807,0.115708569382831,0.45562088378793,-4.72232110733095,"not"
"ENSSSCG00000000116",0.203083051961446,5.19656960081123,2.91751051019911,0.00522011253728801,0.212686143669798,-2.20165530241326,"not"
"ENSSSCG00000000117",0.159343360756007,1.16160553222768,0.914354329592448,0.364797069729207,0.701491936041423,-5.01338000192513,"not"
"ENSSSCG00000000118",0.0639531905119082,5.32940114593329,0.439981216752554,0.661793962593932,0.877038071145412,-5.80969636566012,"not"
"ENSSSCG00000000119",0.0185124384412992,6.69471862120735,0.32198773017985,0.748766946860896,0.912760352779354,-5.80379342241772,"not"
"ENSSSCG00000000120",0.0130792297374607,3.34803126633847,0.313971778073295,0.754812312866046,0.913993744609382,-5.69443269674307,"not"
"ENSSSCG00000000130",0.00755693666596608,3.68997768989649,0.0681047615911402,0.945966293628204,0.98400626347569,-5.78427873273644,"not"
"ENSSSCG00000000131",-0.200944133212618,5.93771439588404,-1.96783471839955,0.0544893609499226,0.352239774454713,-4.13576856394314,"not"
"ENSSSCG00000000133",0.410954411177894,5.42598313993324,2.42658735025385,0.0187835539281773,0.262695483423459,-3.27710134007599,"not"
"ENSSSCG00000000135",0.338982544440303,6.26971399092672,1.60025393947857,0.115667030039719,0.455579576489129,-4.7030194156946,"not"
"ENSSSCG00000000136",-0.117898069624659,3.72129277618356,-1.0575496085965,0.295202270459293,0.648565603012837,-5.27844639246283,"not"
"ENSSSCG00000000137",-0.00537410199039767,2.92229127386718,-0.0626996327783585,0.950248701980838,0.98537647045565,-5.66946919002197,"not"
"ENSSSCG00000000138",0.368906009976079,2.88690742909073,0.707004882923111,0.482754218905,0.786926803277161,-5.43910846954996,"not"
"ENSSSCG00000000139",0.175146698525569,2.5366695114759,1.79906190890224,0.0778766366532141,0.397507093361316,-4.22071386392445,"not"
"ENSSSCG00000000141",0.0719479581202971,6.29899581882115,2.07409116974612,0.0430939248438594,0.327368295858887,-3.93866206537569,"not"
"ENSSSCG00000000142",-0.209118311476529,4.70917807664287,-2.18415837129319,0.0335337597614606,0.306596024008338,-3.7391436433523,"not"
"ENSSSCG00000000144",0.0248512643066869,5.28112367379254,0.588094896204283,0.559041944411349,0.824762555263819,-5.73763413183922,"not"
"ENSSSCG00000000145",-0.031031394779044,7.08223127387857,-0.468645501726765,0.641303135521141,0.864618382435652,-5.72537771805024,"not"
"ENSSSCG00000000146",-0.393454175578301,5.09138802648023,-1.45165875297003,0.152668789373747,0.502974717798455,-4.92157744982019,"not"
"ENSSSCG00000000148",0.121572577915626,-0.691653688385265,0.863056924688466,0.392112526958942,0.724133920938087,-4.78703952920392,"not"
"ENSSSCG00000000152",-0.286531089881907,6.6270683354956,-3.36162697228617,0.00146800806349915,0.201097921952435,-1.10758590196793,"not"
"ENSSSCG00000000156",0.000760810243636604,4.76475426133232,0.0151132216239672,0.988000321329261,0.996863518829349,-5.88195542482508,"not"
"ENSSSCG00000000157",-0.0312047226633286,0.948449660770673,-0.33539798267634,0.738689000043914,0.909003599719367,-5.25591733578541,"not"
"ENSSSCG00000000158",0.104384527447373,5.33706472613486,2.77645687123983,0.00764702076702258,0.226343085817751,-2.52649916188333,"not"
"ENSSSCG00000000160",0.00220759502236696,4.0544918565083,0.0492112718290124,0.960941519773711,0.988906395619203,-5.82636258313076,"not"
"ENSSSCG00000000161",0.0501272353900622,5.01839833871624,0.823633309379525,0.413950523943179,0.741947515474749,-5.57592746058526,"not"
"ENSSSCG00000000162",0.0153519892630755,4.25692335486656,0.0498002863233587,0.960474416541469,0.988759568634928,-5.84493888054561,"not"
"ENSSSCG00000000164",0.121157082044873,3.57377071375422,1.53808655725817,0.130156819263955,0.476001368711952,-4.70659513339433,"not"
"ENSSSCG00000000167",0.142630560665874,5.50723556341861,0.588601645363177,0.558704461712145,0.824735502477771,-5.73737603985996,"not"
"ENSSSCG00000000171",-0.0794340643960047,2.37205820012318,-0.58936209312587,0.558198213113382,0.824628766024472,-5.41905167040498,"not"
"ENSSSCG00000000175",-0.167235503619044,4.85657755581409,-1.02376398604755,0.310737500112543,0.66252172279538,-5.39812992248524,"not"
"ENSSSCG00000000176",-0.00904185348057128,5.52843627964118,-0.25233014005533,0.80179147110598,0.934367730649722,-5.87112724132401,"not"
"ENSSSCG00000000179",-0.0384670592871077,1.47912674372898,-0.257529222219825,0.797797746173517,0.933216783677686,-5.37254271953308,"not"
"ENSSSCG00000000182",-0.313551407256815,0.822130950873771,-2.29720463438123,0.0257094757325391,0.283451782821105,-3.3965935476613,"not"
"ENSSSCG00000000183",-1.37005397895493,-1.54871331838876,-2.55365328327597,0.0136650836098173,0.244255403024091,-3.58935091974798,"not"
"ENSSSCG00000000184",-1.1551732553589,8.63976445712155,-1.67840582683449,0.0993341096143038,0.430942770127119,-4.48053240236702,"not"
"ENSSSCG00000000185",0.0548512941966693,4.69490319940021,1.03034635288315,0.307668022496201,0.660967750731473,-5.38393457193594,"not"
"ENSSSCG00000000189",-0.00904256568831704,2.38970642294346,-0.100959991123014,0.919974728302706,0.974324393864647,-5.56914861302032,"not"
"ENSSSCG00000000190",-0.0721264025360327,10.3861669811999,-0.888465388880635,0.378426471006015,0.712259747171809,-5.27950682216822,"not"
"ENSSSCG00000000194",-0.0126185023494679,4.37158805661348,-0.122700581177143,0.902822362096945,0.969186118944927,-5.84853616615942,"not"
"ENSSSCG00000000195",-0.0362983871275407,-1.22027748508932,-0.147665387610119,0.883184162047491,0.961940194251591,-4.91190956733109,"not"
"ENSSSCG00000000199",-0.179026186837479,3.27614494731766,-1.10450314254249,0.274514896747052,0.632168813836947,-5.17825251958381,"not"
"ENSSSCG00000000202",0.0185708295108855,4.9464394085219,0.332364015063783,0.740965090353334,0.90954182249457,-5.83891182577751,"not"
"ENSSSCG00000000203",-1.00831527304776,6.10453418842252,-2.09094310312495,0.0414915000852208,0.326104677818279,-3.91008570310813,"not"
"ENSSSCG00000000204",-0.00961138265080582,4.48412504291806,-0.16384975524316,0.87049154389484,0.957452023424165,-5.85148222251502,"not"
"ENSSSCG00000000205",-0.370360334469779,1.17341752581267,-2.05099633011288,0.0453772656846604,0.330305705630903,-3.75796121771677,"not"
"ENSSSCG00000000206",-0.021356393180767,9.86664240631251,-0.334456897894318,0.739394753221312,0.909293349353576,-5.60679436239255,"not"
"ENSSSCG00000000207",-0.0438857035583528,0.26784197223446,-0.322852498880516,0.748115708073071,0.912523121550795,-5.1289917607396,"not"
"ENSSSCG00000000209",-0.0226897255171791,4.29973338267776,-0.320916607851565,0.749573841908249,0.912760352779354,-5.80161312149803,"not"
"ENSSSCG00000000211",0.103219479997345,0.415477738547708,0.622279022744363,0.536507262925262,0.81368634030721,-5.05773215044677,"not"
"ENSSSCG00000000214",0.264905789661819,4.70381237989891,1.64466376157316,0.106137726363657,0.440908540744297,-4.63982147529071,"not"
"ENSSSCG00000000215",0.00877725161140116,5.63826305617904,0.126075679395625,0.900163529248184,0.967871507648118,-5.89216322524225,"not"
"ENSSSCG00000000216",0.0904809994742822,5.93146781060142,0.599080499210513,0.551748723464982,0.822017254452603,-5.72319449423632,"not"
"ENSSSCG00000000217",-0.0724118531183459,2.89977026193043,-0.913253255891333,0.365370233828626,0.701698115339873,-5.29539103095902,"not"
"ENSSSCG00000000220",-0.322338249770399,5.38438483270166,-2.49622537105715,0.0157970041977829,0.253007518369643,-3.13484581653421,"not"
"ENSSSCG00000000223",0.051591401238518,3.87639745869035,0.493463711825363,0.623785379309944,0.856825375566437,-5.695715134357,"not"
"ENSSSCG00000000228",-0.00340184445222636,6.57402004761517,-0.0236845983172184,0.981195835061874,0.994022388206758,-5.85955143374175,"not"
"ENSSSCG00000000232",-0.0383252738154066,4.71886496985261,-0.442753762855949,0.659800235400426,0.876127294625342,-5.78735475285733,"not"
"ENSSSCG00000000233",-0.140870243314525,5.41735785984321,-1.63961916083018,0.107186855330907,0.442720190806474,-4.66582042819215,"not"
"ENSSSCG00000000234",-0.286151892813266,5.70516447793865,-1.1076386755527,0.273170615103496,0.63073718051755,-5.32482205289784,"not"
"ENSSSCG00000000252",0.016146189758652,-2.78025003069471,0.0312513757778481,0.975190015138051,0.992747158333628,-4.77376167564328,"not"
"ENSSSCG00000000257",0.182294283953738,-0.171642199512804,1.12300758525743,0.266648628137767,0.625346246932998,-4.688215933863,"not"
"ENSSSCG00000000258",0.0325880114178062,2.3361472508428,0.391496606697685,0.697047361832206,0.890961966082741,-5.49661623350534,"not"
"ENSSSCG00000000259",0.0812906358732736,3.2308551945853,0.776299681263356,0.441127149551754,0.760414527984779,-5.44851757679231,"not"
"ENSSSCG00000000261",-0.405723249411453,3.68913554313526,-2.01284844090879,0.0493788953089142,0.339751677039545,-3.98732842498601,"not"
"ENSSSCG00000000262",-0.0805235319154563,7.21677256551981,-1.12268328963181,0.266785098493085,0.625394623707338,-5.23982919796792,"not"
"ENSSSCG00000000263",0.0134235885552759,5.43455287572282,0.109826812215757,0.912974095730306,0.972541992531442,-5.89576581150263,"not"
"ENSSSCG00000000264",0.0375540996236867,3.81038499185116,0.847613203179656,0.400580282168816,0.730653832380704,-5.47023198194816,"not"
"ENSSSCG00000000265",0.132711947950929,0.277230055680493,0.451581209149235,0.653469056886484,0.872213977125784,-5.09649372146054,"not"
"ENSSSCG00000000267",0.156735939184748,4.8192555403493,2.69953658128431,0.00937384002029079,0.234267730712939,-2.69095383592911,"not"
"ENSSSCG00000000268",0.117780289295774,2.36927283177975,1.72803811220394,0.0899811724516953,0.418116523416292,-4.30578986780857,"not"
"ENSSSCG00000000271",0.458712493094196,-1.54353591224741,1.11070318607646,0.271861266724088,0.629568625659932,-4.61172305078714,"not"
"ENSSSCG00000000272",-0.0355048224559161,3.42283268709513,-0.450548692135348,0.65420828054752,0.872465753618947,-5.65744163583701,"not"
"ENSSSCG00000000273",0.0907137313710702,5.06672843902411,0.978201368346991,0.332553149796227,0.676637036947198,-5.44796280958299,"not"
"ENSSSCG00000000274",-0.00964286733666086,7.71664844126087,-0.169463165487261,0.866097049469416,0.955742005878174,-5.77505359357517,"not"
"ENSSSCG00000000275",-0.0934589130987813,5.42303069656864,-1.18649371438561,0.240878729783722,0.602264804413259,-5.2459596809977,"not"
"ENSSSCG00000000276",0.050081297962635,3.74203665021599,1.16242392859347,0.250428271528938,0.612098321648271,-5.17583104293442,"not"
"ENSSSCG00000000278",0.00221970409505755,5.0781785617894,0.0290061191354724,0.976971960455407,0.993380510992307,-5.89538593457739,"not"
"ENSSSCG00000000288",0.0750984003777424,7.47468337836713,1.46216410277424,0.149779421402768,0.500448484696641,-4.83244006160812,"not"
"ENSSSCG00000000290",0.075612675716996,6.12965061483274,0.760710748971791,0.4503030460106,0.767161786667656,-5.61317678576579,"not"
"ENSSSCG00000000291",-0.0866929390776578,0.0196761854319996,-0.544240453262118,0.588627585648014,0.837881207343579,-5.02025009013906,"not"
"ENSSSCG00000000292",0.0269608012744257,6.08774096126505,0.221546036565018,0.82554448443775,0.943912352273476,-5.86278976565538,"not"
"ENSSSCG00000000293",0.0306286157172009,2.46124501957002,0.183555809531128,0.855083594718573,0.953692138894694,-5.57294663732954,"not"
"ENSSSCG00000000295",-0.0135496353457466,4.87463798528577,-0.0957607569303537,0.924082694080332,0.975596598913986,-5.8834228577694,"not"
"ENSSSCG00000000297",0.532012129059453,7.63369272007474,1.13680837357634,0.260886737855453,0.620823039422115,-5.20265923168584,"not"
"ENSSSCG00000000298",-0.122037391428191,5.60765172975574,-0.584798806964452,0.561239543714407,0.825969259862089,-5.73906885888777,"not"
"ENSSSCG00000000359",0.130453909528571,5.33772706266662,2.21526099405977,0.0311950682368189,0.301144021973889,-3.69468714049923,"not"
"ENSSSCG00000000361",0.15596259171275,6.42467306250378,1.77698856873797,0.0814833798924404,0.403736476794422,-4.43232761589267,"not"
"ENSSSCG00000000362",-0.271859677871187,0.0333444791707084,-0.709424251022532,0.481264728590469,0.78623553561207,-4.95395780244551,"not"
"ENSSSCG00000000363",0.17722192545635,5.52046429019764,2.17067658838716,0.0345945619850231,0.308871844492521,-3.77850348605479,"not"
"ENSSSCG00000000364",0.143668583029319,4.857899092625,2.67441148211326,0.0100112424456181,0.234754746621508,-2.74705264241117,"not"
"ENSSSCG00000000365",0.100586156377005,3.30449204994343,1.45961012427058,0.150477881413968,0.500448484696641,-4.78012714532216,"not"
"ENSSSCG00000000366",0.118667428982245,5.30731964209329,2.93828958757843,0.00493017758424452,0.212686143669798,-2.15378482448225,"not"
"ENSSSCG00000000367",-0.0146156514373878,3.59857931233114,-0.121370742315817,0.903870291690552,0.969604135926624,-5.76798894279813,"not"
"ENSSSCG00000000368",-0.302609649373481,0.340808035728046,-2.09703875390245,0.0409247972090467,0.325593779975481,-3.71621708176767,"not"
"ENSSSCG00000000370",-0.161038989705826,4.14599857629369,-1.78056644463181,0.0808894556647158,0.403402454753456,-4.40255642578667,"not"
"ENSSSCG00000000376",-0.0956429925962649,4.11339773247895,-1.06504673860175,0.291828808764328,0.646629643790052,-5.30986698101623,"not"
"ENSSSCG00000000377",0.0497870234936589,6.55297167212042,1.2638521224452,0.211980853982166,0.574329912796762,-5.12397494487246,"not"
"ENSSSCG00000000379",0.402542436959474,3.36247241195922,2.21037686168619,0.0315525112141638,0.302926042160568,-3.61141029938562,"not"
"ENSSSCG00000000382",-0.116880938665809,7.51741619426471,-3.11101654759664,0.00303960107748405,0.21031864152491,-1.71929401415325,"not"
"ENSSSCG00000000383",0.00173658878730874,5.65326636846524,0.0264038039233026,0.979037432310779,0.993386842877683,-5.8990824124859,"not"
"ENSSSCG00000000384",0.0523341393050811,4.98140919164454,1.62486013195147,0.11030493584022,0.44718366479805,-4.68029648420762,"not"
"ENSSSCG00000000386",0.0436191625468384,5.81396104178328,0.538871794553749,0.592300032562478,0.839860911169839,-5.75909298327544,"not"
"ENSSSCG00000000393",0.0351691364712161,3.50176333478206,0.345606449714058,0.731047981347074,0.905878272958407,-5.70678630208397,"not"
"ENSSSCG00000000394",0.13541607981169,4.8354139136509,2.23717725888168,0.029634804698933,0.294509768492157,-3.64348919828921,"not"
"ENSSSCG00000000396",-0.0604090017656774,5.9998456304232,-1.00971433203793,0.317358485488335,0.667221115693487,-5.41402897906845,"not"
"ENSSSCG00000000399",-0.302544963713434,-0.505566458966409,-1.19287511745601,0.23839179216545,0.599237190027298,-4.61435854115899,"not"
"ENSSSCG00000000401",0.155829562275586,3.71405400371913,1.26532961142525,0.211455158166997,0.573752344056405,-5.06022829983678,"not"
"ENSSSCG00000000402",0.00403822171476787,2.81430246185892,0.0472090198702146,0.96252945789648,0.989408929937255,-5.65130648986102,"not"
"ENSSSCG00000000403",-0.0739181408038866,4.9852634623978,-1.49646246776782,0.140644315368262,0.488644557599001,-4.86033349227996,"not"
"ENSSSCG00000000405",0.145826589729435,9.24446443439938,2.46300986487967,0.0171633681010763,0.258343782309509,-3.11238918276808,"not"
"ENSSSCG00000000406",0.0509712137312754,6.79915935386014,1.48826789674942,0.14278577456946,0.49119762211703,-4.83269167783513,"not"
"ENSSSCG00000000411",-0.158981025754017,4.72013709573992,-1.06886004413707,0.290123216257908,0.645348448433426,-5.34763564554702,"not"
"ENSSSCG00000000431",-0.0711415150960836,3.59738355649855,-0.778775655146006,0.43967996463146,0.759449698511604,-5.49650712639829,"not"
"ENSSSCG00000000433",-0.107488807332397,6.08243900656606,-1.23320804125741,0.22310421118946,0.584875692230292,-5.18065733441075,"not"
"ENSSSCG00000000435",-0.233006378988432,4.81898729802498,-0.963699797002462,0.339705347116724,0.682444530129306,-5.45118379408376,"not"
"ENSSSCG00000000436",-0.23036190878798,5.47847053240737,-1.54264739954368,0.129046671523604,0.475871021854758,-4.80368112083654,"not"
"ENSSSCG00000000437",0.0513369666744302,1.43289287369825,0.510028010574538,0.612213461128534,0.850305223946294,-5.2861836865835,"not"
"ENSSSCG00000000439",-0.365175463772584,9.97386130581967,-1.89037408675384,0.0643478828800941,0.369960351837417,-4.1094307807798,"not"
"ENSSSCG00000000443",0.0258562176298467,-0.342457961457841,0.0623690440101749,0.950510672169238,0.98537647045565,-5.05189591488964,"not"
"ENSSSCG00000000444",0.0997357762502613,7.13279272411456,3.13840023104217,0.00281135814756668,0.20943912633119,-1.6568978913288,"not"
"ENSSSCG00000000449",-0.0162916252185735,6.41379530192584,-0.312735596382751,0.755745988664298,0.914443645467778,-5.82357622289586,"not"
"ENSSSCG00000000453",0.105112121427716,2.25139086471204,1.29373783318797,0.201535308149912,0.561519679494372,-4.83409376661695,"not"
"ENSSSCG00000000455",-0.144584858089212,0.837402113907554,-0.7534986698443,0.454585582453895,0.770697317311378,-5.06391053330976,"not"
"ENSSSCG00000000456",-0.00915330999258135,0.291170519788502,-0.0507092825472882,0.959753587259137,0.988759568634928,-5.16931469636751,"not"
"ENSSSCG00000000457",-0.00906296637116561,4.72776677126462,-0.148827715059602,0.88227153381925,0.961838576425151,-5.86944079893809,"not"
"ENSSSCG00000000458",0.0321596880306087,5.35637649495018,0.738532046731151,0.463547746992488,0.776096207400598,-5.64500153827136,"not"
"ENSSSCG00000000462",-0.0112116554584723,2.94735686001165,-0.171252251317918,0.864697340193174,0.95555664040452,-5.66232046358968,"not"
"ENSSSCG00000000464",0.55007253038018,-1.48088391132422,2.08075309160414,0.0424541279279273,0.327368295858887,-3.97518965335082,"not"
"ENSSSCG00000000466",-0.0067257675398048,6.28069528900177,-0.235180162676681,0.815002678419184,0.938918148742872,-5.85076945878654,"not"
"ENSSSCG00000000469",-0.078438805976699,5.05319539664793,-0.972591791040415,0.335307845679323,0.678939558226917,-5.45304412944739,"not"
"ENSSSCG00000000473",0.0306962789967973,5.50916853377449,0.53969473953547,0.591736392789266,0.839355633001835,-5.7640768527674,"not"
"ENSSSCG00000000475",-0.133802095014042,3.16959751333709,-0.855306473176292,0.396348027319021,0.727146879299827,-5.38168717217484,"not"
"ENSSSCG00000000477",-0.034947993800317,3.06668346372112,-0.700785183034468,0.486595200152639,0.789469159407245,-5.47418153190789,"not"
"ENSSSCG00000000478",-0.123694184580337,3.68609464973364,-1.58963253407377,0.118045889648359,0.458922522502356,-4.64728795794101,"not"
"ENSSSCG00000000483",0.0124780922835891,2.70539683894022,0.101137225543079,0.919834731745809,0.974324393864647,-5.62818675577577,"not"
"ENSSSCG00000000486",-0.119025061331308,3.71205531570474,-1.7986905054969,0.0779361981570059,0.397685779883701,-4.34085398067875,"not"
"ENSSSCG00000000487",0.0498715791154025,3.02878793689609,0.793682916476703,0.431026281013564,0.755515078279126,-5.40610370783583,"not"
"ENSSSCG00000000488",0.0472110738110064,3.62011635775781,1.02230601134586,0.31142018492702,0.662867829554214,-5.30015833250028,"not"
"ENSSSCG00000000492",-0.0549739289611747,-0.353878829747423,-0.227137314269175,0.821217313288512,0.941755118661264,-5.03374470967595,"not"
"ENSSSCG00000000493",-0.00538265629558978,3.51375994861379,-0.107238811746516,0.915016710000492,0.973474936068584,-5.75810045565906,"not"
"ENSSSCG00000000496",0.0915651906019733,6.58416848624591,2.09679713301048,0.0409471311740692,0.325593779975481,-3.88706234968046,"not"
"ENSSSCG00000000500",-0.325231552322596,3.94240529176251,-3.07322734269239,0.00338324217009652,0.212686143669798,-1.81152727960293,"not"
"ENSSSCG00000000502",-0.032621517504483,4.61194331512336,-0.930044691395326,0.356692354855079,0.695584062038322,-5.46988988986215,"not"
